admission_date,disease_type,actual_patient_count,expected_multiplier,temperature,humidity,weather_condition,aqi,is_holiday,holiday_name,days_after_holiday
2024-10-10,Kidney Disease,1,0.97,30.95,60.38,Haze,179,False,None,0
2024-10-11,Pediatric Illness,3,0.86,32.98,38.27,Clear,55,False,None,0
2024-10-12,Hypertension,2,1.11,34.14,53.9,Haze,166,False,None,0
2024-10-12,Malaria,1,0.82,28.0,64.27,Haze,150,False,None,0
2024-10-12,Heart Disease,4,1.05,25.11,75.54,Cloudy,127,False,None,0
2024-10-12,Kidney Disease,1,0.84,29.37,21.56,Sunny,81,False,None,0
2024-10-12,Hypertension,2,0.97,22.73,65.99,Haze,223,False,None,0
2024-10-13,Respiratory Infection,3,1.13,35.18,43.1,Sunny,88,False,None,0
2024-10-13,Gastroenteritis,2,0.85,34.74,83.22,Rain,63,False,None,0
2024-10-13,Respiratory Infection,3,0.8,28.85,40.03,Sunny,73,False,None,0
2024-10-14,Gastroenteritis,2,1.05,31.78,72.54,Cloudy,124,False,None,0
2024-10-15,Hypertension,3,0.88,29.33,51.85,Haze,160,False,None,0
2024-10-15,Respiratory Infection,4,1.15,32.24,46.98,Clear,53,False,None,0
2024-10-17,Diabetes,3,0.92,33.0,62.83,Haze,191,False,None,0
2024-10-17,Kidney Disease,1,0.96,31.56,37.86,Sunny,42,False,None,0
2024-10-17,Diabetes,2,1.11,31.35,38.58,Smoke,241,False,None,0
2024-10-19,Pediatric Illness,3,0.82,27.54,75.63,Rain,56,False,None,0
2024-10-19,Heart Disease,4,0.8,27.5,53.19,Haze,238,False,None,0
2024-10-19,Malaria,1,0.93,31.06,64.28,Cloudy,113,False,None,0
2024-10-19,Pediatric Illness,2,0.93,26.99,63.12,Haze,169,False,None,0
2024-10-19,Respiratory Infection,3,0.99,33.65,54.16,Haze,154,False,None,0
2024-10-19,Gastroenteritis,3,0.91,32.58,65.44,Cloudy,128,False,None,0
2024-10-20,Hypertension,2,1.17,26.79,53.81,Clear,97,False,None,0
2024-10-20,Diabetes,4,1.05,28.5,60.79,Haze,218,False,None,0
2024-10-20,Heart Disease,4,0.94,33.72,64.03,Haze,228,False,None,0
2024-10-20,Respiratory Infection,5,0.85,29.23,64.74,Haze,197,False,None,0
2024-10-21,Diabetes,2,1.14,35.11,44.85,Clear,74,False,None,0
2024-10-22,Heart Disease,4,0.89,32.5,79.99,Rain,54,False,None,0
2024-10-22,Diabetes,2,1.17,34.64,63.91,Cloudy,91,False,None,0
2024-10-22,Diabetes,2,1.11,27.52,73.88,Cloudy,91,False,None,0
2024-10-23,Gastroenteritis,2,0.9,32.41,64.38,Haze,178,False,None,0
2024-10-23,Malaria,1,1.06,26.29,54.6,Haze,170,False,None,0
2024-10-25,Pediatric Illness,3,1.08,26.22,61.03,Cloudy,81,False,None,0
2024-10-25,Malaria,1,1.12,33.16,83.49,Rain,37,False,None,0
2024-10-25,Pediatric Illness,2,1.1,29.18,44.51,Sunny,72,False,None,0
2024-10-26,Malaria,1,0.95,29.15,54.75,Clear,71,False,None,0
2024-10-26,Respiratory Infection,5,1.09,30.2,55.49,Haze,214,False,None,0
2024-10-27,Diabetes,2,1.13,33.31,40.56,Sunny,66,False,None,0
2024-10-28,Malaria,2,0.98,30.25,71.41,Cloudy,146,False,None,0
2024-10-29,Heart Disease,2,1.09,28.41,82.8,Rain,39,False,None,0
2024-10-30,Respiratory Infection,3,0.83,30.18,63.41,Haze,210,False,None,0
2024-10-30,Diabetes,3,0.83,30.13,42.74,Smoke,251,False,None,0
2024-10-30,Gastroenteritis,2,0.86,30.41,67.73,Haze,165,False,None,0
2024-10-31,Kidney Disease,2,1.16,34.43,74.37,Cloudy,107,False,None,0
2024-10-31,Diabetes,2,1.01,30.83,69.53,Haze,232,False,None,0
2024-11-02,Respiratory Infection,3,0.91,36.05,46.42,Clear,59,False,None,1
2024-11-04,Hypertension,3,1.15,26.53,52.79,Haze,152,False,None,3
2024-11-05,Heart Disease,4,1.04,28.51,35.27,Clear,68,False,None,4
2024-11-05,Kidney Disease,1,0.93,29.35,64.57,Cloudy,99,False,None,4
2024-11-06,Respiratory Infection,4,1.16,27.01,47.06,Clear,52,False,None,5
2024-11-06,Respiratory Infection,4,0.96,27.92,31.55,Smoke,261,False,None,5
2024-11-06,Heart Disease,4,0.92,27.57,63.96,Haze,229,False,None,5
2024-11-07,Respiratory Infection,8,1.05,36.47,55.3,Haze,223,False,None,6
2024-11-07,Pediatric Illness,3,0.94,31.86,54.01,Clear,81,False,None,6
2024-11-08,Malaria,2,0.92,28.38,55.38,Haze,229,False,None,7
2024-11-08,Pediatric Illness,3,0.93,26.21,42.73,Clear,67,False,None,7
2024-11-09,Diabetes,3,1.14,20.82,68.99,Cloudy,148,False,None,0
2024-11-09,Hypertension,3,1.19,25.01,53.39,Haze,213,False,None,0
2024-11-09,Kidney Disease,2,0.86,33.66,74.55,Cloudy,124,False,None,0
2024-11-11,Diabetes,3,0.82,31.54,62.57,Haze,176,False,None,0
2024-11-12,Respiratory Infection,5,0.95,30.77,42.02,Smoke,304,False,None,0
2024-11-12,Kidney Disease,1,0.93,31.21,65.42,Cloudy,94,False,None,0
2024-11-13,Pediatric Illness,2,0.96,27.17,49.12,Clear,61,False,None,0
2024-11-14,Malaria,1,1.09,21.87,69.43,Haze,234,False,None,0
2024-11-14,Hypertension,2,1.11,28.42,65.09,Cloudy,144,False,None,0
2024-11-14,Heart Disease,2,1.15,25.95,70.5,Cloudy,82,False,None,0
2024-11-15,Pediatric Illness,2,1.18,29.15,70.65,Cloudy,124,False,None,0
2024-11-16,Diabetes,2,1.12,23.73,75.33,Rain,46,False,None,0
2024-11-16,Heart Disease,3,1.17,30.58,47.23,Smoke,326,False,None,0
2024-11-16,Malaria,1,0.9,22.75,63.42,Haze,185,False,None,0
2024-11-18,Hypertension,3,0.99,24.04,61.8,Haze,247,False,None,0
2024-11-18,Hypertension,2,0.85,30.48,65.39,Cloudy,142,False,None,0
2024-11-19,Kidney Disease,2,1.03,29.03,50.0,Clear,95,False,None,0
2024-11-19,Kidney Disease,2,1.13,23.4,67.08,Haze,154,False,None,0
2024-11-19,Heart Disease,3,0.96,26.33,44.87,Sunny,48,False,None,0
2024-11-21,Malaria,2,0.88,25.52,61.05,Haze,171,False,None,0
2024-11-23,Respiratory Infection,3,1.07,25.59,69.13,Haze,164,False,None,0
2024-11-24,Respiratory Infection,3,0.9,26.1,68.39,Cloudy,113,False,None,0
2024-11-26,Pediatric Illness,3,1.09,30.49,63.0,Cloudy,96,False,None,0
2024-11-28,Kidney Disease,2,1.14,28.42,67.91,Cloudy,112,False,None,0
2024-11-28,Kidney Disease,2,1.01,28.59,65.86,Haze,163,False,None,0
2024-11-28,Gastroenteritis,2,0.9,30.9,66.78,Haze,237,False,None,0
2024-11-29,Kidney Disease,1,1.09,31.11,55.38,Haze,152,False,None,0
2024-11-29,Respiratory Infection,4,1.05,29.27,53.59,Clear,90,False,None,0
2024-11-29,Hypertension,1,1.08,25.61,37.27,Clear,77,False,None,0
2024-11-30,Respiratory Infection,3,0.91,28.24,37.42,Sunny,44,False,None,0
2024-11-30,Gastroenteritis,2,1.02,27.45,54.45,Clear,77,False,None,0
2024-11-30,Heart Disease,3,1.19,29.56,52.56,Clear,63,False,None,0
2024-11-30,Diabetes,2,1.04,26.43,65.19,Cloudy,106,False,None,0
2024-11-30,Kidney Disease,1,1.1,26.2,64.11,Haze,168,False,None,0
2024-11-30,Malaria,1,1.1,26.15,65.6,Haze,160,False,None,0
2024-11-30,Pediatric Illness,2,1.02,25.1,30.2,Sunny,54,False,None,0
2024-12-01,Hypertension,2,0.99,25.51,37.76,Sunny,55,False,None,0
2024-12-01,Pediatric Illness,2,0.87,23.52,62.16,Haze,207,False,None,0
2024-12-02,Pediatric Illness,2,1.08,21.91,67.43,Cloudy,81,False,None,0
2024-12-02,Hypertension,2,0.91,22.95,92.48,Rain,42,False,None,0
2024-12-02,Gastroenteritis,2,1.16,18.51,33.24,Smoke,246,False,None,0
2024-12-03,Hypertension,2,1.0,27.35,65.51,Haze,177,False,None,0
2024-12-03,Diabetes,3,1.06,28.47,68.62,Haze,234,False,None,0
2024-12-04,Gastroenteritis,2,1.06,24.0,55.77,Haze,160,False,None,0
2024-12-04,Hypertension,2,1.16,27.37,63.4,Cloudy,93,False,None,0
2024-12-04,Kidney Disease,2,0.99,19.98,51.26,Haze,189,False,None,0
2024-12-05,Kidney Disease,1,1.19,23.38,68.47,Haze,191,False,None,0
2024-12-05,Pediatric Illness,3,1.13,24.62,50.8,Haze,186,False,None,0
2024-12-05,Pediatric Illness,2,1.18,20.0,47.57,Smoke,229,False,None,0
2024-12-06,Respiratory Infection,3,1.19,19.49,67.65,Haze,230,False,None,0
2024-12-06,Diabetes,2,0.88,23.47,53.93,Haze,155,False,None,0
2024-12-08,Respiratory Infection,3,1.12,22.35,69.31,Haze,218,False,None,0
2024-12-08,Diabetes,2,0.95,22.08,64.75,Haze,197,False,None,0
2024-12-12,Pediatric Illness,3,1.03,25.84,48.95,Smoke,223,False,None,0
2024-12-13,Malaria,1,0.97,23.02,69.91,Cloudy,128,False,None,0
2024-12-14,Diabetes,2,0.9,30.73,54.82,Haze,170,False,None,0
2024-12-14,Heart Disease,2,0.85,25.1,24.48,Sunny,88,False,None,0
2024-12-15,Gastroenteritis,2,0.88,23.88,54.87,Haze,234,False,None,0
2024-12-15,Malaria,2,1.05,25.0,51.23,Haze,221,False,None,0
2024-12-16,Malaria,1,1.06,28.8,35.31,Sunny,64,False,None,0
2024-12-17,Diabetes,2,0.85,24.96,60.02,Haze,182,False,None,0
2024-12-18,Gastroenteritis,2,0.82,23.86,53.98,Haze,210,False,None,0
2024-12-18,Diabetes,3,0.81,28.78,57.86,Haze,160,False,None,0
2024-12-18,Gastroenteritis,1,0.85,22.57,93.05,Rain,71,False,None,0
2024-12-19,Diabetes,3,0.89,28.8,37.76,Smoke,225,False,None,0
2024-12-19,Hypertension,3,1.11,24.34,42.02,Smoke,249,False,None,0
2024-12-19,Kidney Disease,2,0.84,28.56,36.2,Smoke,212,False,None,0
2024-12-20,Gastroenteritis,2,1.01,26.87,42.67,Smoke,267,False,None,0
2024-12-21,Malaria,2,0.94,23.43,32.2,Smoke,332,False,None,0
2024-12-22,Hypertension,3,1.11,33.76,48.52,Smoke,330,False,None,0
2024-12-22,Diabetes,2,0.88,21.35,66.39,Haze,249,False,None,0
2024-12-23,Pediatric Illness,2,0.83,24.71,25.93,Sunny,62,False,None,0
2024-12-23,Hypertension,1,0.99,24.99,29.63,Sunny,83,False,None,0
2024-12-24,Diabetes,2,0.88,21.59,44.67,Smoke,330,False,None,0
2024-12-24,Malaria,1,0.92,21.63,60.57,Haze,209,False,None,0
2024-12-25,Pediatric Illness,3,1.09,22.72,66.92,Haze,212,True,Christmas,0
2024-12-25,Respiratory Infection,4,1.09,21.54,31.72,Smoke,326,True,Christmas,0
2024-12-25,Gastroenteritis,2,0.82,20.48,75.18,Cloudy,146,True,Christmas,0
2024-12-26,Pediatric Illness,2,0.91,23.96,38.9,Clear,90,False,None,1
2024-12-26,Hypertension,2,1.16,26.5,58.22,Haze,233,False,None,1
2024-12-27,Heart Disease,2,0.82,22.05,57.34,Haze,158,False,None,2
2024-12-27,Kidney Disease,1,0.98,20.37,73.33,Cloudy,85,False,None,2
2024-12-28,Malaria,2,1.06,24.77,89.77,Rain,45,False,None,3
2024-12-28,Kidney Disease,2,1.04,30.61,60.3,Haze,249,False,None,3
2024-12-28,Gastroenteritis,2,0.8,26.64,52.47,Haze,170,False,None,3
